,,cases
Franklin County,week 7,0
Franklin County,week 8,0
Franklin County,week 9,0
Franklin County,week 10,0
Franklin County,week 11,0
Franklin County,week 12,0
Franklin County,week 13,0
Franklin County,week 14,11
Franklin County,week 15,52
Franklin County,week 16,79
Franklin County,week 17,117
Franklin County,week 18,199
Franklin County,week 19,236
Franklin County,week 20,270
Franklin County,week 21,289
Franklin County,week 22,294
Franklin County,week 23,295
Franklin County,week 24,308
Franklin County,week 25,320
Franklin County,week 26,322
Franklin County,week 27,322
Franklin County,week 28,322
Franklin County,week 29,322
Franklin County,week 30,322
Franklin County,week 31,322
Franklin County,week 32,323
Franklin County,week 33,329
Franklin County,week 34,342
Franklin County,week 35,345
Franklin County,week 36,350
Franklin County,week 37,357
Franklin County,week 38,367
Franklin County,week 39,371
Franklin County,week 40,378
Franklin County,week 41,384
Franklin County,week 42,437
Franklin County,week 43,67
Fulton County,week 1,0
Fulton County,week 2,0
Fulton County,week 3,0
Fulton County,week 4,0
Fulton County,week 5,0
Fulton County,week 6,0
Fulton County,week 7,0
Fulton County,week 8,0
Fulton County,week 9,0
Fulton County,week 10,0
Fulton County,week 11,0
Fulton County,week 12,0
Fulton County,week 13,0
Fulton County,week 14,0
Fulton County,week 15,0
Fulton County,week 16,0
Fulton County,week 17,2
Fulton County,week 18,7
Fulton County,week 19,7
Fulton County,week 20,7
Fulton County,week 21,7
Fulton County,week 22,7
Fulton County,week 23,7
Fulton County,week 24,7
Fulton County,week 25,7
Fulton County,week 26,7
Fulton County,week 27,12
Fulton County,week 28,14
Fulton County,week 29,14
Fulton County,week 30,14
Fulton County,week 31,14
Fulton County,week 32,14
Fulton County,week 33,14
Fulton County,week 34,14
Fulton County,week 35,14
Fulton County,week 36,14
Fulton County,week 37,14
Fulton County,week 38,14
Fulton County,week 39,14
Fulton County,week 40,24
Fulton County,week 41,28
Fulton County,week 42,28
Fulton County,week 43,4
Greene County,week 1,0
Greene County,week 2,0
Greene County,week 3,0
Greene County,week 4,0
Greene County,week 5,0
Greene County,week 6,0
Greene County,week 7,0
Greene County,week 8,0
Greene County,week 9,0
Greene County,week 10,0
Greene County,week 11,0
Greene County,week 12,0
Greene County,week 13,0
Greene County,week 14,0
Greene County,week 15,0
Greene County,week 16,0
Greene County,week 17,0
Greene County,week 18,0
Greene County,week 19,0
Greene County,week 20,0
Greene County,week 21,0
Greene County,week 22,0
Greene County,week 23,0
Greene County,week 24,0
Greene County,week 25,0
Greene County,week 26,0
Greene County,week 27,0
Greene County,week 28,4
Greene County,week 29,7
Greene County,week 30,7
Greene County,week 31,7
Greene County,week 32,7
Greene County,week 33,7
Greene County,week 34,7
Greene County,week 35,7
Greene County,week 36,7
Greene County,week 37,7
Greene County,week 38,7
Greene County,week 39,7
Greene County,week 40,7
Greene County,week 41,7
Greene County,week 42,7
Greene County,week 43,1
Huntingdon County,week 1,0
Huntingdon County,week 2,0
Huntingdon County,week 3,0
Huntingdon County,week 4,0
Huntingdon County,week 5,0
Huntingdon County,week 6,0
Huntingdon County,week 7,0
Huntingdon County,week 8,0
Huntingdon County,week 9,0
Huntingdon County,week 10,0
Huntingdon County,week 11,0
Huntingdon County,week 12,0
Huntingdon County,week 13,0
Huntingdon County,week 14,0
Huntingdon County,week 15,0
Huntingdon County,week 16,0
Huntingdon County,week 17,0
Huntingdon County,week 18,6
Huntingdon County,week 19,14
Huntingdon County,week 20,26
Huntingdon County,week 21,28
Huntingdon County,week 22,28
Huntingdon County,week 23,28
Huntingdon County,week 24,28
Huntingdon County,week 25,28
Huntingdon County,week 26,28
Huntingdon County,week 27,28
Huntingdon County,week 28,28
Huntingdon County,week 29,28
Huntingdon County,week 30,34
Huntingdon County,week 31,35
Huntingdon County,week 32,35
Huntingdon County,week 33,35
Huntingdon County,week 34,41
Huntingdon County,week 35,42
Huntingdon County,week 36,42
Huntingdon County,week 37,42
Huntingdon County,week 38,48
Huntingdon County,week 39,61
Huntingdon County,week 40,96
Huntingdon County,week 41,129
Huntingdon County,week 42,188
Huntingdon County,week 43,34
Indiana County,week 1,0
Indiana County,week 2,0
Indiana County,week 3,0
Indiana County,week 4,0
Indiana County,week 5,0
Indiana County,week 6,0
Indiana County,week 7,0
Indiana County,week 8,0
Indiana County,week 9,0
Indiana County,week 10,0
Indiana County,week 11,0
Indiana County,week 12,0
Indiana County,week 13,21
Indiana County,week 14,28
Indiana County,week 15,28
Indiana County,week 16,28
Indiana County,week 17,28
Indiana County,week 18,32
Indiana County,week 19,35
Indiana County,week 20,35
Indiana County,week 21,35
Indiana County,week 22,35
Indiana County,week 23,42
Indiana County,week 24,42
Indiana County,week 25,42
Indiana County,week 26,42
Indiana County,week 27,42
Indiana County,week 28,42
Indiana County,week 29,43
Indiana County,week 30,53
Indiana County,week 31,62
Indiana County,week 32,70
Indiana County,week 33,72
Indiana County,week 34,77
Indiana County,week 35,84
Indiana County,week 36,84
Indiana County,week 37,84
Indiana County,week 38,90
Indiana County,week 39,98
Indiana County,week 40,111
Indiana County,week 41,118
Indiana County,week 42,130
Indiana County,week 43,21
Jefferson County,week 1,0
Jefferson County,week 2,0
Jefferson County,week 3,0
Jefferson County,week 4,0
Jefferson County,week 5,0
Jefferson County,week 6,0
Jefferson County,week 7,0
Jefferson County,week 8,0
Jefferson County,week 9,0
Jefferson County,week 10,0
Jefferson County,week 11,0
Jefferson County,week 12,0
Jefferson County,week 13,0
Jefferson County,week 14,0
Jefferson County,week 15,0
Jefferson County,week 16,0
Jefferson County,week 17,0
Jefferson County,week 18,0
Jefferson County,week 19,0
Jefferson County,week 20,0
Jefferson County,week 21,5
Jefferson County,week 22,7
Jefferson County,week 23,7
Jefferson County,week 24,7
Jefferson County,week 25,7
Jefferson County,week 26,7
Jefferson County,week 27,7
Jefferson County,week 28,7
Jefferson County,week 29,7
Jefferson County,week 30,7
Jefferson County,week 31,7
Jefferson County,week 32,7
Jefferson County,week 33,9
Jefferson County,week 34,14
Jefferson County,week 35,16
Jefferson County,week 36,21
Jefferson County,week 37,21
Jefferson County,week 38,21
Jefferson County,week 39,21
Jefferson County,week 40,27
Jefferson County,week 41,28
Jefferson County,week 42,28
Jefferson County,week 43,4
Juniata County,week 1,0
Juniata County,week 2,0
Juniata County,week 3,0
Juniata County,week 4,0
Juniata County,week 5,0
Juniata County,week 6,0
Juniata County,week 7,0
Juniata County,week 8,0
Juniata County,week 9,0
Juniata County,week 10,0
Juniata County,week 11,0
Juniata County,week 12,0
Juniata County,week 13,0
Juniata County,week 14,0
Juniata County,week 15,7
Juniata County,week 16,7
Juniata County,week 17,9
Juniata County,week 18,25
Juniata County,week 19,28
Juniata County,week 20,29
Juniata County,week 21,35
Juniata County,week 22,35
Juniata County,week 23,36
Juniata County,week 24,42
Juniata County,week 25,42
Juniata County,week 26,42
Juniata County,week 27,42
Juniata County,week 28,42
Juniata County,week 29,42
Juniata County,week 30,42
Juniata County,week 31,42
Juniata County,week 32,42
Juniata County,week 33,42
Juniata County,week 34,42
Juniata County,week 35,49
Juniata County,week 36,49
Juniata County,week 37,49
Juniata County,week 38,56
Juniata County,week 39,56
Juniata County,week 40,56
Juniata County,week 41,56
Juniata County,week 42,57
Juniata County,week 43,9
Lackawanna County,week 1,0
Lackawanna County,week 2,0
Lackawanna County,week 3,0
Lackawanna County,week 4,0
Lackawanna County,week 5,0
Lackawanna County,week 6,0
Lackawanna County,week 7,0
Lackawanna County,week 8,0
Lackawanna County,week 9,2
Lackawanna County,week 10,15
Lackawanna County,week 11,37
Lackawanna County,week 12,128
Lackawanna County,week 13,252
Lackawanna County,week 14,436
Lackawanna County,week 15,605
Lackawanna County,week 16,804
Lackawanna County,week 17,877
Lackawanna County,week 18,1030
Lackawanna County,week 19,1172
Lackawanna County,week 20,1298
Lackawanna County,week 21,1352
Lackawanna County,week 22,1399
Lackawanna County,week 23,1414
Lackawanna County,week 24,1443
Lackawanna County,week 25,1464
Lackawanna County,week 26,1483
Lackawanna County,week 27,1484
Lackawanna County,week 28,1484
Lackawanna County,week 29,1484
Lackawanna County,week 30,1484
Lackawanna County,week 31,1490
Lackawanna County,week 32,1492
Lackawanna County,week 33,1498
Lackawanna County,week 34,1500
Lackawanna County,week 35,1508
Lackawanna County,week 36,1512
Lackawanna County,week 37,1512
Lackawanna County,week 38,1515
Lackawanna County,week 39,1519
Lackawanna County,week 40,1526
Lackawanna County,week 41,1531
Lackawanna County,week 42,1553
Lackawanna County,week 43,225
Lancaster County,week 1,0
Lancaster County,week 2,0
Lancaster County,week 3,0
Lancaster County,week 4,0
Lancaster County,week 5,0
Lancaster County,week 6,0
Lancaster County,week 7,0
Lancaster County,week 8,0
Lancaster County,week 9,0
Lancaster County,week 10,8
Lancaster County,week 11,50
Lancaster County,week 12,151
Lancaster County,week 13,327
Lancaster County,week 14,519
Lancaster County,week 15,794
Lancaster County,week 16,1139
Lancaster County,week 17,1425
Lancaster County,week 18,1926
Lancaster County,week 19,2051
Lancaster County,week 20,2215
Lancaster County,week 21,2291
Lancaster County,week 22,2410
Lancaster County,week 23,2484
Lancaster County,week 24,2566
Lancaster County,week 25,2666
Lancaster County,week 26,2734
Lancaster County,week 27,2792
Lancaster County,week 28,2847
Lancaster County,week 29,2875
Lancaster County,week 30,2940
Lancaster County,week 31,2989
Lancaster County,week 32,3015
Lancaster County,week 33,3067
Lancaster County,week 34,3114
Lancaster County,week 35,3169
Lancaster County,week 36,3207
Lancaster County,week 37,3215
Lancaster County,week 38,3230
Lancaster County,week 39,3273
Lancaster County,week 40,3311
Lancaster County,week 41,3348
Lancaster County,week 42,3412
Lancaster County,week 43,492
Lawrence County,week 1,0
Lawrence County,week 2,0
Lawrence County,week 3,0
Lawrence County,week 4,0
Lawrence County,week 5,0
Lawrence County,week 6,0
Lawrence County,week 7,0
Lawrence County,week 8,0
Lawrence County,week 9,0
Lawrence County,week 10,4
Lawrence County,week 11,14
Lawrence County,week 12,23
Lawrence County,week 13,35
Lawrence County,week 14,35
Lawrence County,week 15,43
Lawrence County,week 16,49
Lawrence County,week 17,51
Lawrence County,week 18,56
Lawrence County,week 19,56
Lawrence County,week 20,56
Lawrence County,week 21,56
Lawrence County,week 22,61
Lawrence County,week 23,63
Lawrence County,week 24,63
Lawrence County,week 25,63
Lawrence County,week 26,63
Lawrence County,week 27,73
Lawrence County,week 28,81
Lawrence County,week 29,105
Lawrence County,week 30,112
Lawrence County,week 31,116
Lawrence County,week 32,126
Lawrence County,week 33,137
Lawrence County,week 34,147
Lawrence County,week 35,154
Lawrence County,week 36,154
Lawrence County,week 37,154
Lawrence County,week 38,161
Lawrence County,week 39,171
Lawrence County,week 40,223
Lawrence County,week 41,242
Lawrence County,week 42,288
Lawrence County,week 43,46
Lebanon County,week 1,0
Lebanon County,week 2,0
Lebanon County,week 3,0
Lebanon County,week 4,0
Lebanon County,week 5,0
Lebanon County,week 6,0
Lebanon County,week 7,0
Lebanon County,week 8,0
Lebanon County,week 9,0
Lebanon County,week 10,0
Lebanon County,week 11,0
Lebanon County,week 12,6
Lebanon County,week 13,25
Lebanon County,week 14,47
Lebanon County,week 15,72
Lebanon County,week 16,112
Lebanon County,week 17,140
Lebanon County,week 18,177
Lebanon County,week 19,229
Lebanon County,week 20,255
Lebanon County,week 21,274
Lebanon County,week 22,281
Lebanon County,week 23,300
Lebanon County,week 24,306
Lebanon County,week 25,340
Lebanon County,week 26,358
Lebanon County,week 27,376
Lebanon County,week 28,378
Lebanon County,week 29,379
Lebanon County,week 30,385
Lebanon County,week 31,390
Lebanon County,week 32,399
Lebanon County,week 33,399
Lebanon County,week 34,401
Lebanon County,week 35,410
Lebanon County,week 36,413
Lebanon County,week 37,425
Lebanon County,week 38,443
Lebanon County,week 39,457
Lebanon County,week 40,462
Lebanon County,week 41,468
Lebanon County,week 42,506
Lebanon County,week 43,80
Lehigh County,week 1,0
Lehigh County,week 2,0
Lehigh County,week 3,0
Lehigh County,week 4,0
Lehigh County,week 5,0
Lehigh County,week 6,0
Lehigh County,week 7,0
Lehigh County,week 8,0
Lehigh County,week 9,0
Lehigh County,week 10,16
Lehigh County,week 11,48
Lehigh County,week 12,115
Lehigh County,week 13,216
Lehigh County,week 14,356
Lehigh County,week 15,569
Lehigh County,week 16,812
Lehigh County,week 17,1031
Lehigh County,week 18,1404
Lehigh County,week 19,1574
Lehigh County,week 20,1724
Lehigh County,week 21,1860
Lehigh County,week 22,1942
Lehigh County,week 23,2032
Lehigh County,week 24,2142
Lehigh County,week 25,2252
Lehigh County,week 26,2320
Lehigh County,week 27,2338
Lehigh County,week 28,2342
Lehigh County,week 29,2356
Lehigh County,week 30,2382
Lehigh County,week 31,2393
Lehigh County,week 32,2399
Lehigh County,week 33,2413
Lehigh County,week 34,2415
Lehigh County,week 35,2431
Lehigh County,week 36,2470
Lehigh County,week 37,2478
Lehigh County,week 38,2505
Lehigh County,week 39,2530
Lehigh County,week 40,2550
Lehigh County,week 41,2560
Lehigh County,week 42,2598
Lehigh County,week 43,372
Luzerne County,week 1,0
Luzerne County,week 2,0
Luzerne County,week 3,0
Luzerne County,week 4,0
Luzerne County,week 5,0
Luzerne County,week 6,0
Luzerne County,week 7,0
Luzerne County,week 8,0
Luzerne County,week 9,0
Luzerne County,week 10,15
Luzerne County,week 11,37
Luzerne County,week 12,115
Luzerne County,week 13,237
Luzerne County,week 14,456
Luzerne County,week 15,661
Luzerne County,week 16,783
Luzerne County,week 17,856
Luzerne County,week 18,931
Luzerne County,week 19,1015
Luzerne County,week 20,1100
Luzerne County,week 21,1149
Luzerne County,week 22,1193
Luzerne County,week 23,1229
Luzerne County,week 24,1245
Luzerne County,week 25,1263
Luzerne County,week 26,1268
Luzerne County,week 27,1281
Luzerne County,week 28,1281
Luzerne County,week 29,1287
Luzerne County,week 30,1294
Luzerne County,week 31,1300
Luzerne County,week 32,1314
Luzerne County,week 33,1320
Luzerne County,week 34,1323
Luzerne County,week 35,1323
Luzerne County,week 36,1326
Luzerne County,week 37,1330
Luzerne County,week 38,1330
Luzerne County,week 39,1330
Luzerne County,week 40,1361
Luzerne County,week 41,1426
Luzerne County,week 42,1489
Luzerne County,week 43,218
Lycoming County,week 1,0
Lycoming County,week 2,0
Lycoming County,week 3,0
Lycoming County,week 4,0
Lycoming County,week 5,0
Lycoming County,week 6,0
Lycoming County,week 7,0
Lycoming County,week 8,0
Lycoming County,week 9,0
Lycoming County,week 10,0
Lycoming County,week 11,0
Lycoming County,week 12,0
Lycoming County,week 13,0
Lycoming County,week 14,0
Lycoming County,week 15,11
Lycoming County,week 16,29
Lycoming County,week 17,52
Lycoming County,week 18,86
Lycoming County,week 19,115
Lycoming County,week 20,119
Lycoming County,week 21,119
Lycoming County,week 22,131
Lycoming County,week 23,133
Lycoming County,week 24,139
Lycoming County,week 25,140
Lycoming County,week 26,140
Lycoming County,week 27,140
Lycoming County,week 28,140
Lycoming County,week 29,140
Lycoming County,week 30,140
Lycoming County,week 31,140
Lycoming County,week 32,155
Lycoming County,week 33,161
Lycoming County,week 34,161
Lycoming County,week 35,163
Lycoming County,week 36,175
Lycoming County,week 37,182
Lycoming County,week 38,188
Lycoming County,week 39,203
Lycoming County,week 40,217
Lycoming County,week 41,224
Lycoming County,week 42,224
Lycoming County,week 43,32
McKean County,week 1,0
McKean County,week 2,0
McKean County,week 3,0
McKean County,week 4,0
McKean County,week 5,0
McKean County,week 6,0
McKean County,week 7,0
McKean County,week 8,0
McKean County,week 9,0
McKean County,week 10,0
McKean County,week 11,0
McKean County,week 12,0
McKean County,week 13,0
McKean County,week 14,0
McKean County,week 15,0
McKean County,week 16,6
McKean County,week 17,7
McKean County,week 18,7
McKean County,week 19,7
McKean County,week 20,7
McKean County,week 21,7
McKean County,week 22,7
McKean County,week 23,7
McKean County,week 24,7
McKean County,week 25,7
McKean County,week 26,7
McKean County,week 27,7
McKean County,week 28,7
McKean County,week 29,7
McKean County,week 30,7
McKean County,week 31,7
McKean County,week 32,8
McKean County,week 33,14
McKean County,week 34,14
McKean County,week 35,14
McKean County,week 36,14
McKean County,week 37,14
McKean County,week 38,14
McKean County,week 39,14
McKean County,week 40,14
McKean County,week 41,14
McKean County,week 42,14
McKean County,week 43,2
Mercer County,week 1,0
Mercer County,week 2,0
Mercer County,week 3,0
Mercer County,week 4,0
Mercer County,week 5,0
Mercer County,week 6,0
Mercer County,week 7,0
Mercer County,week 8,0
Mercer County,week 9,0
Mercer County,week 10,0
Mercer County,week 11,0
Mercer County,week 12,0
Mercer County,week 13,5
Mercer County,week 14,7
Mercer County,week 15,7
Mercer County,week 16,12
Mercer County,week 17,18
Mercer County,week 18,28
Mercer County,week 19,33
Mercer County,week 20,41
Mercer County,week 21,42
Mercer County,week 22,42
Mercer County,week 23,42
Mercer County,week 24,42
Mercer County,week 25,42
Mercer County,week 26,50
Mercer County,week 27,63
Mercer County,week 28,63
Mercer County,week 29,65
Mercer County,week 30,83
Mercer County,week 31,88
Mercer County,week 32,91
Mercer County,week 33,91
Mercer County,week 34,91
Mercer County,week 35,95
Mercer County,week 36,117
Mercer County,week 37,145
Mercer County,week 38,167
Mercer County,week 39,175
Mercer County,week 40,175
Mercer County,week 41,188
Mercer County,week 42,196
Mercer County,week 43,30
Mifflin County,week 1,0
Mifflin County,week 2,0
Mifflin County,week 3,0
Mifflin County,week 4,0
Mifflin County,week 5,0
Mifflin County,week 6,0
Mifflin County,week 7,0
Mifflin County,week 8,0
Mifflin County,week 9,0
Mifflin County,week 10,0
Mifflin County,week 11,0
Mifflin County,week 12,0
Mifflin County,week 13,0
Mifflin County,week 14,0
Mifflin County,week 15,0
Mifflin County,week 16,0
Mifflin County,week 17,2
Mifflin County,week 18,7
Mifflin County,week 19,7
Mifflin County,week 20,7
Mifflin County,week 21,7
Mifflin County,week 22,7
Mifflin County,week 23,7
Mifflin County,week 24,7
Mifflin County,week 25,7
Mifflin County,week 26,7
Mifflin County,week 27,7
Mifflin County,week 28,7
Mifflin County,week 29,7
Mifflin County,week 30,7
Mifflin County,week 31,7
Mifflin County,week 32,7
Mifflin County,week 33,7
Mifflin County,week 34,7
Mifflin County,week 35,13
Mifflin County,week 36,14
Mifflin County,week 37,14
Mifflin County,week 38,17
Mifflin County,week 39,21
Mifflin County,week 40,21
Mifflin County,week 41,25
Mifflin County,week 42,28
Mifflin County,week 43,4
Monroe County,week 1,0
Monroe County,week 2,0
Monroe County,week 3,0
Monroe County,week 4,0
Monroe County,week 5,0
Monroe County,week 6,0
Monroe County,week 7,0
Monroe County,week 8,0
Monroe County,week 9,2
Monroe County,week 10,24
Monroe County,week 11,73
Monroe County,week 12,150
Monroe County,week 13,238
Monroe County,week 14,311
Monroe County,week 15,387
Monroe County,week 16,441
Monroe County,week 17,521
Monroe County,week 18,681
Monroe County,week 19,706
Monroe County,week 20,714
Monroe County,week 21,726
Monroe County,week 22,745
Monroe County,week 23,756
Monroe County,week 24,763
Monroe County,week 25,777
Monroe County,week 26,811
Monroe County,week 27,845
Monroe County,week 28,862
Monroe County,week 29,868
Monroe County,week 30,873
Monroe County,week 31,885
Monroe County,week 32,889
Monroe County,week 33,903
Monroe County,week 34,903
Monroe County,week 35,906
Monroe County,week 36,930
Monroe County,week 37,937
Monroe County,week 38,938
Monroe County,week 39,938
Monroe County,week 40,943
Monroe County,week 41,945
Monroe County,week 42,945
Monroe County,week 43,135
Montgomery County,week 1,0
Montgomery County,week 2,0
Montgomery County,week 3,0
Montgomery County,week 4,0
Montgomery County,week 5,0
Montgomery County,week 6,0
Montgomery County,week 7,0
Montgomery County,week 8,0
Montgomery County,week 9,2
Montgomery County,week 10,27
Montgomery County,week 11,111
Montgomery County,week 12,386
Montgomery County,week 13,919
Montgomery County,week 14,1528
Montgomery County,week 15,2617
Montgomery County,week 16,3599
Montgomery County,week 17,3911
Montgomery County,week 18,4356
Montgomery County,week 19,4716
Montgomery County,week 20,5046
Montgomery County,week 21,5300
Montgomery County,week 22,5461
Montgomery County,week 23,5572
Montgomery County,week 24,5667
Montgomery County,week 25,5782
Montgomery County,week 26,5851
Montgomery County,week 27,5901
Montgomery County,week 28,5943
Montgomery County,week 29,5992
Montgomery County,week 30,6013
Montgomery County,week 31,6025
Montgomery County,week 32,6029
Montgomery County,week 33,6042
Montgomery County,week 34,6066
Montgomery County,week 35,6101
Montgomery County,week 36,6146
Montgomery County,week 37,6172
Montgomery County,week 38,6205
Montgomery County,week 39,6228
Montgomery County,week 40,6252
Montgomery County,week 41,6265
Montgomery County,week 42,6286
Montgomery County,week 43,900
Montour County,week 1,0
Montour County,week 2,0
Montour County,week 3,0
Montour County,week 4,0
Montour County,week 5,0
Montour County,week 6,0
Montour County,week 7,0
Montour County,week 8,0
Montour County,week 9,0
Montour County,week 10,0
Montour County,week 11,0
Montour County,week 12,0
Montour County,week 13,0
Montour County,week 14,0
Montour County,week 15,0
Montour County,week 16,0
Montour County,week 17,0
Montour County,week 18,0
Montour County,week 19,0
Montour County,week 20,0
Montour County,week 21,0
Montour County,week 22,0
Montour County,week 23,1
Montour County,week 24,11
Montour County,week 25,14
Montour County,week 26,15
Montour County,week 27,21
Montour County,week 28,21
Montour County,week 29,21
Montour County,week 30,21
Montour County,week 31,22
Montour County,week 32,32
Montour County,week 33,35
Montour County,week 34,35
Montour County,week 35,35
Montour County,week 36,35
Montour County,week 37,35
Montour County,week 38,35
Montour County,week 39,45
Montour County,week 40,63
Montour County,week 41,77
Montour County,week 42,81
Montour County,week 43,12
Northampton County,week 1,0
Northampton County,week 2,0
Northampton County,week 3,0
Northampton County,week 4,0
Northampton County,week 5,0
Northampton County,week 6,0
Northampton County,week 7,0
Northampton County,week 8,0
Northampton County,week 9,9
Northampton County,week 10,27
Northampton County,week 11,72
Northampton County,week 12,152
Northampton County,week 13,221
Northampton County,week 14,337
Northampton County,week 15,672
Northampton County,week 16,1064
Northampton County,week 17,1193
Northampton County,week 18,1353
Northampton County,week 19,1459
Northampton County,week 20,1605
Northampton County,week 21,1683
Northampton County,week 22,1757
Northampton County,week 23,1846
Northampton County,week 24,1903
Northampton County,week 25,1948
Northampton County,week 26,1991
Northampton County,week 27,2021
Northampton County,week 28,2028
Northampton County,week 29,2043
Northampton County,week 30,2063
Northampton County,week 31,2073
Northampton County,week 32,2098
Northampton County,week 33,2108
Northampton County,week 34,2118
Northampton County,week 35,2130
Northampton County,week 36,2135
Northampton County,week 37,2135
Northampton County,week 38,2151
Northampton County,week 39,2163
Northampton County,week 40,2174
Northampton County,week 41,2196
Northampton County,week 42,2224
Northampton County,week 43,319
Northumberland County,week 1,0
Northumberland County,week 2,0
Northumberland County,week 3,0
Northumberland County,week 4,0
Northumberland County,week 5,0
Northumberland County,week 6,0
Northumberland County,week 7,0
Northumberland County,week 8,0
Northumberland County,week 9,0
Northumberland County,week 10,0
Northumberland County,week 11,0
Northumberland County,week 12,0
Northumberland County,week 13,0
Northumberland County,week 14,0
Northumberland County,week 15,0
Northumberland County,week 16,0
Northumberland County,week 17,4
Northumberland County,week 18,18
Northumberland County,week 19,21
Northumberland County,week 20,21
Northumberland County,week 21,26
Northumberland County,week 22,28
Northumberland County,week 23,35
Northumberland County,week 24,51
Northumberland County,week 25,60
Northumberland County,week 26,73
Northumberland County,week 27,77
Northumberland County,week 28,77
Northumberland County,week 29,87
Northumberland County,week 30,121
Northumberland County,week 31,166
Northumberland County,week 32,231
Northumberland County,week 33,267
Northumberland County,week 34,298
Northumberland County,week 35,331
Northumberland County,week 36,373
Northumberland County,week 37,469
Northumberland County,week 38,548
Northumberland County,week 39,674
Northumberland County,week 40,760
Northumberland County,week 41,784
Northumberland County,week 42,790
Northumberland County,week 43,114
Perry County,week 1,0
Perry County,week 2,0
Perry County,week 3,0
Perry County,week 4,0
Perry County,week 5,0
Perry County,week 6,0
Perry County,week 7,0
Perry County,week 8,0
Perry County,week 9,0
Perry County,week 10,0
Perry County,week 11,5
Perry County,week 12,7
Perry County,week 13,7
Perry County,week 14,7
Perry County,week 15,7
Perry County,week 16,7
Perry County,week 17,7
Perry County,week 18,7
Perry County,week 19,17
Perry County,week 20,21
Perry County,week 21,33
Perry County,week 22,35
Perry County,week 23,35
Perry County,week 24,35
Perry County,week 25,35
Perry County,week 26,35
Perry County,week 27,35
Perry County,week 28,35
Perry County,week 29,35
Perry County,week 30,35
Perry County,week 31,35
Perry County,week 32,35
Perry County,week 33,37
Perry County,week 34,42
Perry County,week 35,42
Perry County,week 36,42
Perry County,week 37,42
Perry County,week 38,42
Perry County,week 39,42
Perry County,week 40,42
Perry County,week 41,42
Perry County,week 42,50
Perry County,week 43,8
Philadelphia County,week 1,0
Philadelphia County,week 2,0
Philadelphia County,week 3,0
Philadelphia County,week 4,0
Philadelphia County,week 5,0
Philadelphia County,week 6,0
Philadelphia County,week 7,0
Philadelphia County,week 8,0
Philadelphia County,week 9,0
Philadelphia County,week 10,31
Philadelphia County,week 11,175
Philadelphia County,week 12,797
Philadelphia County,week 13,1309
Philadelphia County,week 14,1908
Philadelphia County,week 15,3160
Philadelphia County,week 16,5597
Philadelphia County,week 17,7140
Philadelphia County,week 18,8419
Philadelphia County,week 19,9114
Philadelphia County,week 20,9828
Philadelphia County,week 21,10446
Philadelphia County,week 22,10840
Philadelphia County,week 23,11130
Philadelphia County,week 24,11323
Philadelphia County,week 25,11455
Philadelphia County,week 26,11590
Philadelphia County,week 27,11679
Philadelphia County,week 28,11752
Philadelphia County,week 29,11908
Philadelphia County,week 30,12110
Philadelphia County,week 31,12296
Philadelphia County,week 32,12362
Philadelphia County,week 33,12412
Philadelphia County,week 34,12494
Philadelphia County,week 35,12633
Philadelphia County,week 36,12740
Philadelphia County,week 37,12846
Philadelphia County,week 38,12941
Philadelphia County,week 39,13049
Philadelphia County,week 40,13117
Philadelphia County,week 41,13236
Philadelphia County,week 42,13343
Philadelphia County,week 43,1914
Pike County,week 1,0
Pike County,week 2,0
Pike County,week 3,0
Pike County,week 4,0
Pike County,week 5,0
Pike County,week 6,0
Pike County,week 7,0
Pike County,week 8,0
Pike County,week 9,0
Pike County,week 10,4
Pike County,week 11,12
Pike County,week 12,42
Pike County,week 13,59
Pike County,week 14,84
Pike County,week 15,103
Pike County,week 16,105
Pike County,week 17,107
Pike County,week 18,126
Pike County,week 19,132
Pike County,week 20,140
Pike County,week 21,140
Pike County,week 22,140
Pike County,week 23,140
Pike County,week 24,145
Pike County,week 25,147
Pike County,week 26,147
Pike County,week 27,147
Pike County,week 28,147
Pike County,week 29,147
Pike County,week 30,147
Pike County,week 31,147
Pike County,week 32,147
Pike County,week 33,147
Pike County,week 34,147
Pike County,week 35,150
Pike County,week 36,154
Pike County,week 37,154
Pike County,week 38,154
Pike County,week 39,161
Pike County,week 40,161
Pike County,week 41,161
Pike County,week 42,161
Pike County,week 43,23
Potter County,week 1,0
Potter County,week 2,0
Potter County,week 3,0
Potter County,week 4,0
Potter County,week 5,0
Potter County,week 6,0
Potter County,week 7,0
Potter County,week 8,0
Potter County,week 9,0
Potter County,week 10,0
Potter County,week 11,0
Potter County,week 12,0
Potter County,week 13,0
Potter County,week 14,0
Potter County,week 15,0
Potter County,week 16,0
Potter County,week 17,0
Potter County,week 18,0
Potter County,week 19,0
Potter County,week 20,0
Potter County,week 21,0
Potter County,week 22,0
Potter County,week 23,0
Potter County,week 24,0
Potter County,week 25,0
Potter County,week 26,0
Potter County,week 27,0
Potter County,week 28,0
Potter County,week 29,0
Potter County,week 30,0
Potter County,week 31,0
Potter County,week 32,0
Potter County,week 33,0
Potter County,week 34,0
Potter County,week 35,0
Potter County,week 36,0
Potter County,week 37,0
Potter County,week 38,0
Potter County,week 39,7
Potter County,week 40,7
Potter County,week 41,7
Potter County,week 42,7
Potter County,week 43,1
Schuylkill County,week 1,0
Schuylkill County,week 2,0
